EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AgeGroup,TenureRatio,OverallSatisfaction,SalaryToAgeRatio,SalaryToTenureRatio,PromotionRate,RoleStability,TravelImpact
1325,43,0.0,Travel_Rarely,930,Research & Development,6,3,Medical,1,1,Female,73,2,2,Research Scientist,3,Single,4081,20003,1,Y,Yes,14,3,1,80,0,20,3,1,20,7,1,8,36-45,1.0,1.5,94.90697674418605,204.05,20.0,0.35,1
1326,31,0.0,Travel_Frequently,444,Sales,5,3,Marketing,1,4,Female,84,3,1,Sales Representative,2,Divorced,2789,3909,1,Y,No,11,3,3,80,1,2,5,2,2,2,2,2,26-35,1.0,2.75,89.96774193548387,1394.5,1.0,1.0,2
1327,36,0.0,Travel_Rarely,1041,Human Resources,13,3,Human Resources,1,3,Male,36,3,1,Human Resources,2,Married,2143,25527,4,Y,No,13,3,2,80,1,8,2,3,5,2,0,4,36-45,0.625,2.5,59.52777777777778,428.6,5.0,0.4,1
1328,36,0.0,Travel_Rarely,363,Research & Development,1,3,Technical Degree,1,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252,4235,2,Y,Yes,21,4,3,80,1,17,2,3,7,7,7,7,36-45,0.4117647058823529,2.5,284.77777777777777,1464.5714285714287,1.0,1.0,1
1329,45,0.0,Travel_Rarely,954,Sales,2,2,Technical Degree,1,2,Male,46,1,2,Sales Representative,3,Single,6632,12388,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1,36-45,0.8888888888888888,2.25,147.37777777777777,829.0,2.6666666666666665,0.875,1
1330,27,0.0,Non-Travel,1450,Research & Development,3,3,Medical,1,3,Male,79,2,1,Research Scientist,3,Divorced,2566,25326,1,Y,Yes,15,3,4,80,1,1,2,2,1,1,0,1,26-35,1.0,3.0,95.03703703703704,2566.0,1.0,1.0,0
1331,51,0.0,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,1,Male,51,3,5,Research Director,3,Single,19537,6462,7,Y,No,13,3,3,80,0,23,5,3,20,18,15,15,46-55,0.8695652173913043,2.5,383.078431372549,976.85,1.3333333333333333,0.9,1
1332,53,0.0,Travel_Frequently,124,Sales,2,3,Marketing,1,3,Female,38,2,3,Sales Executive,2,Married,7525,23537,2,Y,No,12,3,1,80,1,30,2,3,15,7,6,12,46-55,0.5,2.25,141.9811320754717,501.6666666666667,2.5,0.4666666666666667,2
1333,31,1.0,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,1,Male,66,3,3,Healthcare Representative,3,Married,9824,22908,3,Y,No,12,3,1,80,0,12,2,3,1,0,0,0,26-35,0.08333333333333333,2.0,316.9032258064516,9824.0,1.0,0.0,2
1334,35,0.0,Travel_Rarely,1343,Research & Development,27,1,Medical,1,3,Female,53,2,1,Research Scientist,1,Single,2559,17852,1,Y,No,11,3,4,80,0,6,3,2,6,5,1,1,26-35,1.0,2.5,73.11428571428571,426.5,6.0,0.8333333333333334,1
1335,27,0.0,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1,2,Male,91,3,1,Laboratory Technician,1,Married,2099,7679,0,Y,No,14,3,2,80,0,6,3,4,5,0,1,4,26-35,0.8333333333333334,2.25,77.74074074074075,419.8,5.0,0.0,1
1336,27,0.0,Travel_Rarely,1469,Research & Development,1,2,Medical,1,4,Male,82,3,1,Laboratory Technician,2,Divorced,3816,17881,1,Y,No,11,3,2,80,1,5,2,3,5,2,0,4,26-35,1.0,2.75,141.33333333333334,763.2,5.0,0.4,1
1337,34,0.0,Travel_Rarely,470,Research & Development,2,4,Life Sciences,1,4,Male,84,2,2,Manufacturing Director,1,Married,5957,23687,6,Y,No,13,3,2,80,1,13,3,3,11,9,5,9,26-35,0.8461538461538461,2.5,175.2058823529412,541.5454545454545,2.2,0.8181818181818182,1
1339,24,0.0,Travel_Rarely,1353,Sales,3,2,Other,1,1,Female,33,3,2,Sales Executive,3,Married,4999,17519,0,Y,No,21,4,1,80,1,4,2,2,3,2,0,2,18-25,0.75,1.75,208.29166666666666,1666.3333333333333,3.0,0.6666666666666666,1
1342,38,0.0,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1,4,Male,57,4,1,Research Scientist,3,Divorced,2610,15748,1,Y,No,11,3,4,80,3,4,2,3,4,2,0,3,36-45,1.0,3.5,68.6842105263158,652.5,4.0,0.5,2
1344,41,0.0,Non-Travel,256,Sales,10,2,Medical,1,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9,36-45,1.0,2.25,150.02439024390245,323.7368421052632,1.7272727272727273,0.10526315789473684,0
1345,46,0.0,Travel_Rarely,488,Sales,2,3,Technical Degree,1,3,Female,75,1,4,Manager,2,Married,16872,14977,3,Y,Yes,12,3,2,80,1,28,2,2,7,7,7,7,46-55,0.25,2.25,366.7826086956522,2410.285714285714,1.0,1.0,1
1347,30,0.0,Travel_Rarely,1082,Sales,12,3,Technical Degree,1,2,Female,83,3,2,Sales Executive,3,Single,6577,19558,0,Y,No,11,3,2,80,0,6,6,3,5,4,4,4,26-35,0.8333333333333334,2.5,219.23333333333332,1315.4,1.25,0.8,1
1348,46,0.0,Travel_Rarely,430,Research & Development,1,4,Medical,1,4,Male,40,3,5,Research Director,4,Divorced,19627,21445,9,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,46-55,0.08695652173913043,3.75,426.67391304347825,9813.5,1.0,1.0,1
1350,27,0.0,Travel_Rarely,975,Research & Development,7,3,Medical,1,4,Female,55,2,2,Healthcare Representative,1,Single,6811,23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7,26-35,0.7777777777777778,1.75,252.25925925925927,973.0,7.0,0.8571428571428571,1
1351,32,0.0,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1,4,Female,38,3,2,Research Scientist,3,Single,4998,2338,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7,26-35,0.8,3.5,156.1875,624.75,8.0,0.875,2
1353,41,0.0,Travel_Rarely,896,Sales,6,3,Life Sciences,1,4,Female,75,3,3,Manager,4,Single,13591,14674,3,Y,Yes,18,3,3,80,0,16,3,3,1,0,0,0,36-45,0.0625,3.5,331.4878048780488,13591.0,1.0,0.0,1
1354,21,1.0,Travel_Frequently,756,Sales,1,1,Technical Degree,1,1,Female,99,2,1,Sales Representative,2,Single,2174,9150,1,Y,Yes,11,3,3,80,0,3,3,3,3,2,1,2,18-25,1.0,2.25,103.52380952380952,724.6666666666666,3.0,0.6666666666666666,2
1355,34,0.0,Travel_Frequently,560,Research & Development,1,4,Other,1,4,Male,91,3,1,Research Scientist,1,Divorced,2996,20284,5,Y,No,14,3,3,80,2,10,2,3,4,3,1,3,26-35,0.4,2.75,88.11764705882354,749.0,4.0,0.75,2
1356,36,0.0,Travel_Frequently,566,Research & Development,18,4,Life Sciences,1,3,Male,81,4,1,Laboratory Technician,4,Married,3688,7122,4,Y,No,18,3,4,80,2,4,2,3,1,0,0,0,36-45,0.25,3.5,102.44444444444444,3688.0,1.0,0.0,2
1357,34,0.0,Travel_Frequently,303,Sales,2,4,Marketing,1,3,Female,75,3,1,Sales Representative,3,Married,2231,11314,6,Y,No,18,3,4,80,1,6,3,3,4,3,1,2,26-35,0.6666666666666666,3.25,65.61764705882354,557.75,4.0,0.75,2
1359,26,1.0,Travel_Rarely,1357,Research & Development,25,3,Life Sciences,1,1,Male,48,1,1,Laboratory Technician,3,Single,2293,10558,1,Y,No,12,3,3,80,0,1,2,2,1,0,0,1,26-35,1.0,2.25,88.1923076923077,2293.0,1.0,0.0,1
1361,48,0.0,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1,4,Male,76,4,1,Laboratory Technician,2,Single,2559,16620,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0,46-55,0.14285714285714285,2.75,53.3125,2559.0,1.0,0.0,1
1362,53,0.0,Travel_Rarely,1084,Research & Development,13,2,Medical,1,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450,26250,1,Y,No,11,3,3,80,2,5,3,3,4,2,1,3,46-55,0.8,2.75,83.9622641509434,1112.5,4.0,0.5,1
1363,39,0.0,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,1,Male,44,2,2,Sales Executive,4,Married,6120,3567,3,Y,Yes,12,3,4,80,2,8,2,4,5,4,1,4,36-45,0.625,3.25,156.92307692307693,1224.0,5.0,0.8,1
1368,31,0.0,Travel_Rarely,326,Sales,8,2,Life Sciences,1,1,Male,31,3,3,Sales Executive,4,Divorced,10793,8386,1,Y,No,18,3,1,80,1,13,5,3,13,7,9,9,26-35,1.0,2.25,348.16129032258067,830.2307692307693,1.4444444444444444,0.5384615384615384,1
1369,27,0.0,Travel_Frequently,793,Sales,2,1,Life Sciences,1,4,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,Y,No,20,4,2,80,0,8,3,3,6,2,0,0,26-35,0.75,3.25,187.8148148148148,845.1666666666666,6.0,0.3333333333333333,2
1370,45,0.0,Travel_Rarely,930,Sales,9,3,Marketing,1,4,Male,74,3,3,Sales Executive,1,Divorced,10761,19239,4,Y,Yes,12,3,3,80,1,18,2,3,5,4,0,2,36-45,0.2777777777777778,2.75,239.13333333333333,2152.2,5.0,0.8,1
1371,32,0.0,Travel_Frequently,1311,Research & Development,7,3,Life Sciences,1,2,Male,100,4,1,Laboratory Technician,2,Married,2794,26062,1,Y,No,20,4,3,80,0,5,3,1,5,1,0,3,26-35,1.0,2.0,87.3125,558.8,5.0,0.2,2
1372,56,0.0,Travel_Rarely,1400,Research & Development,7,3,Life Sciences,1,4,Male,49,1,3,Manufacturing Director,4,Single,7260,21698,4,Y,No,11,3,1,80,0,37,3,2,6,4,0,2,55+,0.16216216216216217,2.75,129.64285714285714,1210.0,6.0,0.6666666666666666,1
1373,51,0.0,Travel_Rarely,1169,Research & Development,7,4,Medical,1,2,Male,34,2,2,Manufacturing Director,3,Married,6132,13983,2,Y,No,17,3,3,80,0,10,2,3,1,0,0,0,46-55,0.1,2.75,120.23529411764706,6132.0,1.0,0.0,1
1374,50,0.0,Travel_Rarely,691,Research & Development,2,3,Medical,1,3,Male,64,3,4,Research Director,3,Married,17639,6881,5,Y,No,16,3,4,80,0,30,3,3,4,3,0,3,46-55,0.13333333333333333,3.25,352.78,4409.75,4.0,0.75,1
1375,28,0.0,Travel_Rarely,950,Research & Development,3,3,Medical,1,4,Female,93,3,3,Manufacturing Director,2,Divorced,7655,8039,0,Y,No,17,3,2,80,3,10,3,2,9,7,1,7,26-35,0.9,2.5,273.39285714285717,850.5555555555555,9.0,0.7777777777777778,1
1376,33,1.0,Travel_Frequently,827,Research & Development,29,4,Medical,1,1,Female,54,2,2,Research Scientist,3,Single,4508,3129,1,Y,No,22,4,2,80,0,14,4,3,13,7,3,8,26-35,0.9285714285714286,2.25,136.6060606060606,346.7692307692308,4.333333333333333,0.5384615384615384,2
1377,29,1.0,Travel_Rarely,906,Research & Development,10,3,Life Sciences,1,4,Female,92,2,1,Research Scientist,1,Single,2404,11479,6,Y,Yes,20,4,3,80,0,3,5,3,0,0,0,0,26-35,0.0,2.75,82.89655172413794,2404.0,0.0,0.0,1
1378,41,0.0,Travel_Rarely,549,Research & Development,7,2,Medical,1,4,Female,42,3,2,Manufacturing Director,3,Single,5003,23371,6,Y,No,14,3,2,80,0,8,6,3,2,2,2,1,36-45,0.25,3.0,122.02439024390245,2501.5,1.0,1.0,1
1379,52,1.0,Travel_Rarely,723,Research & Development,8,4,Medical,1,3,Male,85,2,2,Research Scientist,2,Married,4941,17747,2,Y,No,15,3,1,80,0,11,3,2,8,2,7,7,46-55,0.7272727272727273,2.0,95.01923076923077,617.625,1.1428571428571428,0.25,1
1380,22,1.0,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,1,3,Male,48,2,1,Research Scientist,4,Married,2853,4223,0,Y,Yes,11,3,2,80,1,1,5,3,0,0,0,0,18-25,0.0,3.0,129.6818181818182,2853.0,0.0,0.0,2
1382,28,0.0,Travel_Rarely,1179,Research & Development,19,4,Medical,1,4,Male,78,2,1,Laboratory Technician,1,Married,3196,12449,1,Y,No,12,3,3,80,3,6,2,3,6,5,3,3,26-35,1.0,2.75,114.14285714285714,532.6666666666666,2.0,0.8333333333333334,1
1384,27,0.0,Travel_Rarely,1115,Research & Development,3,4,Medical,1,1,Male,54,2,1,Research Scientist,4,Single,2045,15174,0,Y,No,13,3,4,80,0,5,0,3,4,2,1,1,26-35,0.8,3.0,75.74074074074075,511.25,4.0,0.5,1
1385,47,0.0,Travel_Frequently,1309,Sales,4,1,Medical,1,2,Male,99,3,2,Sales Representative,3,Single,2976,25751,3,Y,No,19,3,1,80,0,5,3,3,0,0,0,0,46-55,0.0,2.25,63.319148936170215,2976.0,0.0,0.0,2
1387,44,0.0,Non-Travel,489,Research & Development,23,3,Medical,1,2,Male,67,3,2,Laboratory Technician,2,Married,2042,25043,4,Y,No,12,3,3,80,1,17,3,4,3,2,1,2,36-45,0.17647058823529413,2.75,46.40909090909091,680.6666666666666,3.0,0.6666666666666666,0
1389,33,0.0,Travel_Rarely,931,Research & Development,14,3,Medical,1,4,Female,72,3,1,Research Scientist,2,Married,2756,4673,1,Y,No,13,3,4,80,1,8,5,3,8,7,1,6,26-35,1.0,3.25,83.51515151515152,344.5,8.0,0.875,1
1391,35,0.0,Travel_Rarely,819,Research & Development,2,3,Life Sciences,1,3,Male,44,2,3,Manufacturing Director,2,Divorced,10274,19588,2,Y,No,18,3,2,80,1,15,2,4,7,7,6,4,26-35,0.4666666666666667,2.75,293.54285714285714,1467.7142857142858,1.1666666666666667,1.0,1
1394,45,0.0,Travel_Rarely,193,Research & Development,6,4,Other,1,4,Male,52,3,3,Research Director,1,Married,13245,15067,4,Y,Yes,14,3,2,80,0,17,3,4,0,0,0,0,36-45,0.0,2.75,294.3333333333333,13245.0,0.0,0.0,1
1395,35,0.0,Travel_Rarely,583,Research & Development,25,4,Medical,1,3,Female,57,3,3,Healthcare Representative,3,Divorced,10388,6975,1,Y,Yes,11,3,3,80,1,16,3,2,16,10,10,1,26-35,1.0,2.75,296.8,649.25,1.6,0.625,1
1396,34,0.0,Travel_Rarely,1354,Research & Development,5,3,Medical,1,3,Female,45,2,3,Manager,1,Single,11631,5615,2,Y,No,12,3,4,80,0,14,6,3,11,10,5,8,26-35,0.7857142857142857,2.75,342.0882352941176,1057.3636363636363,2.2,0.9090909090909091,1
1398,24,0.0,Travel_Rarely,1476,Sales,4,1,Medical,1,4,Female,42,3,2,Sales Executive,3,Married,4162,15211,1,Y,Yes,12,3,3,80,2,5,3,3,5,4,0,3,18-25,1.0,3.25,173.41666666666666,832.4,5.0,0.8,1
1400,26,1.0,Travel_Rarely,950,Sales,4,4,Marketing,1,4,Male,48,2,2,Sales Executive,4,Single,5828,8450,1,Y,Yes,12,3,2,80,0,8,0,3,8,7,7,4,26-35,1.0,3.25,224.15384615384616,728.5,1.1428571428571428,0.875,1
1401,32,0.0,Travel_Rarely,499,Sales,2,1,Marketing,1,3,Male,36,3,2,Sales Executive,2,Married,4078,20497,0,Y,Yes,13,3,1,80,3,4,3,2,3,2,1,2,26-35,0.75,2.0,127.4375,1359.3333333333333,3.0,0.6666666666666666,1
1402,43,0.0,Travel_Rarely,1273,Research & Development,2,2,Medical,1,4,Female,72,4,1,Research Scientist,3,Divorced,2645,21923,1,Y,No,12,3,4,80,2,6,3,2,5,3,1,4,36-45,0.8333333333333334,3.25,61.51162790697674,529.0,5.0,0.6,1
1403,34,0.0,Travel_Rarely,1346,Research & Development,19,2,Medical,1,2,Male,93,3,1,Laboratory Technician,4,Divorced,2661,8758,0,Y,No,11,3,3,80,1,3,2,3,2,2,1,2,26-35,0.6666666666666666,3.0,78.26470588235294,1330.5,2.0,1.0,1
1404,37,0.0,Travel_Rarely,124,Research & Development,3,3,Other,1,4,Female,35,3,2,Healthcare Representative,2,Single,4107,13848,3,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,36-45,0.5,2.25,111.0,1026.75,4.0,0.75,1
1405,32,0.0,Travel_Rarely,859,Research & Development,4,3,Life Sciences,1,3,Female,98,2,2,Manufacturing Director,3,Married,6162,19124,1,Y,No,12,3,3,80,1,14,3,3,14,13,6,8,26-35,1.0,3.0,192.5625,440.14285714285717,2.3333333333333335,0.9285714285714286,1
1406,31,0.0,Travel_Rarely,106,Human Resources,2,3,Human Resources,1,1,Male,62,2,2,Human Resources,1,Married,6410,17822,3,Y,No,12,3,4,80,0,9,1,3,2,2,1,0,26-35,0.2222222222222222,2.25,206.7741935483871,3205.0,2.0,1.0,1
1410,25,0.0,Non-Travel,675,Research & Development,5,2,Life Sciences,1,2,Male,85,4,2,Healthcare Representative,1,Divorced,4000,18384,1,Y,No,12,3,4,80,2,6,2,3,6,3,1,5,18-25,1.0,2.5,160.0,666.6666666666666,6.0,0.5,0
1411,30,0.0,Travel_Rarely,1334,Sales,4,2,Medical,1,3,Female,63,2,2,Sales Executive,2,Divorced,5209,19760,1,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,26-35,1.0,2.25,173.63333333333333,473.54545454545456,5.5,0.7272727272727273,1
1414,28,1.0,Travel_Frequently,1009,Research & Development,1,3,Medical,1,1,Male,45,2,1,Laboratory Technician,2,Divorced,2596,7160,1,Y,No,15,3,1,80,2,1,2,3,1,0,0,0,26-35,1.0,1.75,92.71428571428571,2596.0,1.0,0.0,2
1416,35,0.0,Travel_Rarely,672,Research & Development,25,3,Technical Degree,1,4,Male,78,2,3,Manufacturing Director,2,Married,10903,9129,3,Y,No,16,3,1,80,0,16,2,3,13,10,4,8,26-35,0.8125,2.5,311.51428571428573,838.6923076923077,3.25,0.7692307692307693,1
1418,33,0.0,Travel_Rarely,654,Research & Development,5,3,Life Sciences,1,4,Male,34,2,3,Healthcare Representative,4,Divorced,7119,21214,4,Y,No,15,3,3,80,1,9,2,3,3,2,1,2,26-35,0.3333333333333333,3.5,215.72727272727272,2373.0,3.0,0.6666666666666666,1
1419,30,0.0,Travel_Rarely,570,Sales,5,3,Marketing,1,4,Female,30,2,2,Sales Executive,3,Divorced,6118,5431,1,Y,No,13,3,3,80,3,10,2,3,10,9,1,2,26-35,1.0,3.25,203.93333333333334,611.8,10.0,0.9,1
1420,24,0.0,Non-Travel,1092,Research & Development,9,3,Life Sciences,1,3,Male,60,2,1,Laboratory Technician,2,Divorced,2694,26551,1,Y,No,11,3,3,80,3,1,4,3,1,0,0,0,18-25,1.0,2.75,112.25,2694.0,1.0,0.0,0
1421,45,0.0,Non-Travel,805,Research & Development,4,2,Life Sciences,1,3,Male,57,3,2,Laboratory Technician,2,Married,4447,23163,1,Y,No,12,3,2,80,0,9,5,2,9,7,0,8,36-45,1.0,2.25,98.82222222222222,494.1111111111111,9.0,0.7777777777777778,0
1422,25,0.0,Travel_Rarely,959,Sales,28,3,Life Sciences,1,1,Male,41,2,2,Sales Executive,3,Married,8639,24835,2,Y,No,18,3,4,80,0,6,3,3,2,2,2,2,18-25,0.3333333333333333,2.75,345.56,4319.5,1.0,1.0,1
1423,35,0.0,Travel_Rarely,1214,Research & Development,1,3,Medical,1,2,Male,30,2,1,Research Scientist,3,Single,2859,26278,1,Y,No,18,3,1,80,0,6,3,3,6,4,0,4,26-35,1.0,2.25,81.68571428571428,476.5,6.0,0.6666666666666666,1
1424,48,0.0,Travel_Rarely,1469,Research & Development,20,4,Medical,1,4,Male,51,3,1,Research Scientist,3,Married,2259,5543,4,Y,No,17,3,1,80,2,13,2,2,0,0,0,0,46-55,0.0,2.5,47.0625,2259.0,0.0,0.0,1
1426,53,0.0,Travel_Rarely,1282,Research & Development,5,3,Other,1,3,Female,58,3,5,Manager,3,Divorced,19094,10735,4,Y,No,11,3,4,80,1,26,3,2,14,13,4,8,46-55,0.5384615384615384,3.0,360.2641509433962,1363.857142857143,3.5,0.9285714285714286,1
1427,31,0.0,Travel_Rarely,154,Sales,7,4,Life Sciences,1,2,Male,41,2,1,Sales Representative,3,Married,2329,11737,3,Y,No,15,3,2,80,0,13,2,4,7,7,5,2,26-35,0.5384615384615384,2.75,75.12903225806451,332.7142857142857,1.4,1.0,1
1429,58,0.0,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,1,Male,88,3,1,Research Scientist,3,Divorced,2372,26076,1,Y,No,12,3,4,80,2,2,3,3,2,2,2,2,55+,1.0,2.75,40.89655172413793,1186.0,1.0,1.0,1
1431,31,1.0,Travel_Frequently,703,Sales,2,3,Life Sciences,1,3,Female,90,2,1,Sales Representative,4,Single,2785,11882,7,Y,No,14,3,3,80,0,3,3,4,1,0,0,0,26-35,0.3333333333333333,3.5,89.83870967741936,2785.0,1.0,0.0,2
1432,39,0.0,Travel_Rarely,903,Sales,2,5,Life Sciences,1,1,Male,41,4,3,Sales Executive,3,Single,7880,2560,0,Y,No,18,3,4,80,0,9,3,3,8,7,0,7,36-45,0.8888888888888888,2.75,202.05128205128204,985.0,8.0,0.875,1
1433,51,0.0,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,1,2,Male,81,2,3,Research Director,2,Married,12490,15736,5,Y,No,16,3,4,80,2,16,5,1,10,9,4,7,46-55,0.625,2.25,244.90196078431373,1249.0,2.5,0.9,1
1434,41,0.0,Travel_Frequently,1018,Sales,1,3,Marketing,1,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7,36-45,0.9,2.75,100.07317073170732,455.8888888888889,9.0,0.3333333333333333,2
1435,29,0.0,Travel_Frequently,490,Research & Development,10,3,Life Sciences,1,4,Female,61,3,1,Research Scientist,2,Divorced,3291,17940,0,Y,No,14,3,4,80,2,8,2,2,7,5,1,1,26-35,0.875,3.0,113.48275862068965,470.14285714285717,7.0,0.7142857142857143,2
1436,58,1.0,Travel_Frequently,781,Research & Development,2,1,Life Sciences,1,4,Male,57,2,1,Laboratory Technician,4,Divorced,2380,13384,9,Y,Yes,14,3,4,80,1,3,3,2,1,0,0,0,55+,0.3333333333333333,3.5,41.03448275862069,2380.0,1.0,0.0,2
1438,49,0.0,Travel_Frequently,279,Research & Development,8,1,Life Sciences,1,3,Male,61,2,2,Research Scientist,2,Married,5130,24907,1,Y,No,23,4,4,80,1,10,3,3,10,7,1,7,46-55,1.0,3.0,104.6938775510204,513.0,10.0,0.7,2
1439,51,0.0,Travel_Rarely,833,Research & Development,1,3,Life Sciences,1,3,Male,96,3,1,Research Scientist,4,Married,2723,23231,1,Y,No,11,3,2,80,0,1,0,2,1,0,0,0,46-55,1.0,2.75,53.3921568627451,2723.0,1.0,0.0,1
1440,24,0.0,Travel_Rarely,823,Research & Development,17,2,Other,1,4,Male,94,2,1,Laboratory Technician,2,Married,2127,9100,1,Y,No,21,4,4,80,1,1,2,3,1,0,0,0,18-25,1.0,3.25,88.625,2127.0,1.0,0.0,1
1441,39,1.0,Travel_Rarely,360,Research & Development,23,3,Medical,1,3,Male,93,3,1,Research Scientist,1,Single,3904,22154,0,Y,No,13,3,1,80,0,6,2,3,5,2,0,3,36-45,0.8333333333333334,2.0,100.1025641025641,780.8,5.0,0.4,1
1442,52,0.0,Travel_Rarely,1323,Research & Development,2,3,Life Sciences,1,3,Female,89,2,1,Laboratory Technician,4,Single,3212,3300,7,Y,No,15,3,2,80,0,6,3,2,2,2,2,2,46-55,0.3333333333333333,2.75,61.76923076923077,1606.0,1.0,1.0,1
1443,35,0.0,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,1,2,Male,82,1,2,Research Scientist,4,Single,6646,19368,1,Y,No,13,3,2,80,0,17,3,3,17,11,11,8,26-35,1.0,2.75,189.88571428571427,390.94117647058823,1.5454545454545454,0.6470588235294118,1
1445,45,1.0,Travel_Rarely,1449,Sales,2,3,Marketing,1,1,Female,94,1,5,Manager,2,Single,18824,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11,36-45,0.9230769230769231,1.75,418.31111111111113,784.3333333333334,24.0,0.4166666666666667,1
1446,30,0.0,Travel_Rarely,153,Research & Development,8,2,Life Sciences,1,2,Female,73,4,3,Research Director,1,Married,11416,17802,0,Y,Yes,12,3,3,80,3,9,4,2,8,7,1,7,26-35,0.8888888888888888,2.0,380.53333333333336,1427.0,8.0,0.875,1
1447,26,1.0,Non-Travel,265,Sales,29,2,Medical,1,2,Male,79,1,2,Sales Executive,1,Single,4969,21813,8,Y,No,18,3,4,80,0,7,6,3,2,2,2,2,26-35,0.2857142857142857,2.5,191.1153846153846,2484.5,1.0,1.0,0
1450,34,0.0,Travel_Rarely,629,Research & Development,27,2,Medical,1,4,Female,95,3,1,Research Scientist,2,Single,2311,5711,2,Y,No,15,3,4,80,0,9,3,3,3,2,1,2,26-35,0.3333333333333333,3.25,67.97058823529412,770.3333333333334,3.0,0.6666666666666666,1
1451,51,0.0,Travel_Frequently,968,Research & Development,6,2,Medical,1,2,Female,40,2,1,Laboratory Technician,3,Single,2838,4257,0,Y,No,14,3,2,80,0,8,6,2,7,0,7,7,46-55,0.875,2.25,55.64705882352941,405.42857142857144,1.0,0.0,2
1452,38,0.0,Travel_Rarely,322,Sales,7,2,Medical,1,1,Female,44,4,2,Sales Executive,1,Divorced,5605,19191,1,Y,Yes,24,4,3,80,1,8,3,3,8,0,7,7,36-45,1.0,2.0,147.5,700.625,1.1428571428571428,0.0,1
1453,44,0.0,Travel_Rarely,661,Research & Development,9,2,Life Sciences,1,2,Male,61,3,1,Research Scientist,1,Married,2559,7508,1,Y,Yes,13,3,4,80,0,8,0,3,8,7,7,1,36-45,1.0,2.5,58.15909090909091,319.875,1.1428571428571428,0.875,1
1454,42,0.0,Travel_Frequently,532,Research & Development,29,2,Life Sciences,1,1,Female,92,3,2,Research Scientist,3,Divorced,4556,12932,2,Y,No,11,3,2,80,1,19,3,3,5,4,0,2,36-45,0.2631578947368421,2.25,108.47619047619048,911.2,5.0,0.8,2
1455,38,0.0,Travel_Rarely,827,Research & Development,1,4,Life Sciences,1,2,Female,33,4,2,Healthcare Representative,4,Single,7625,19383,0,Y,No,13,3,3,80,0,10,4,2,9,7,1,8,36-45,0.9,2.75,200.6578947368421,847.2222222222222,9.0,0.7777777777777778,1
1456,40,1.0,Travel_Rarely,299,Sales,25,4,Marketing,1,4,Male,57,2,3,Sales Executive,2,Single,9094,17235,2,Y,Yes,12,3,3,80,0,9,2,3,5,4,1,0,36-45,0.5555555555555556,3.0,227.35,1818.8,5.0,0.8,1
1457,34,0.0,Travel_Rarely,1153,Research & Development,1,2,Medical,1,1,Male,94,3,2,Manufacturing Director,2,Married,4325,17736,1,Y,No,15,3,3,80,0,5,2,3,5,2,1,3,26-35,1.0,2.25,127.20588235294117,865.0,5.0,0.4,1
1458,29,1.0,Travel_Rarely,896,Research & Development,18,1,Medical,1,3,Male,86,2,1,Research Scientist,4,Single,2389,14961,1,Y,Yes,13,3,3,80,0,4,3,2,4,3,0,1,26-35,1.0,3.0,82.37931034482759,597.25,4.0,0.75,1
1459,27,0.0,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,1,Male,76,3,1,Research Scientist,3,Divorced,2517,3208,1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3,26-35,1.0,2.25,93.22222222222223,503.4,5.0,0.6,1
